incident_id,year,receiver_category
1941,2023,Critical infrastructure
1941,2023,State institutions / political system
1941,2023,State institutions / political system
1941,2023,State institutions / political system
1940,2022,Critical infrastructure
1940,2022,Science
1938,2023,State institutions / political system
1937,2021,Critical infrastructure
1937,2021,Unknown
1937,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1937,2021,Critical infrastructure
1937,2021,Critical infrastructure
1937,2021,Critical infrastructure
1937,2021,Critical infrastructure
1936,2023,Media
1936,2023,Media
1935,2023,State institutions / political system
1934,2023,Critical infrastructure
1934,2023,State institutions / political system
1934,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1934,2023,Critical infrastructure
1934,2023,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1933,2021,Not available
1933,2021,Not available
1933,2021,Not available
1933,2021,Not available
1933,2021,Not available
1933,2021,State institutions / political system
1933,2021,Critical infrastructure
1933,2021,State institutions / political system
1933,2021,State institutions / political system
1933,2021,State institutions / political system
1932,2023,Critical infrastructure
1931,2022,Critical infrastructure
1930,2022,Critical infrastructure
1928,2023,Media
1927,2023,Critical infrastructure
1927,2023,Critical infrastructure
1927,2023,Critical infrastructure
1927,2023,Critical infrastructure
1927,2023,Critical infrastructure
1927,2023,Critical infrastructure
1925,2023,Critical infrastructure
1924,2023,Critical infrastructure
1924,2023,Media
1923,2022,Critical infrastructure
1922,2021,Critical infrastructure
1922,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1922,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1922,2021,Critical infrastructure
1922,2021,Critical infrastructure
1922,2021,Critical infrastructure
1922,2021,Critical infrastructure
1922,2021,Critical infrastructure
1921,2022,Critical infrastructure
1920,2021,Critical infrastructure
1918,2021,State institutions / political system
1918,2021,Critical infrastructure
1917,2022,Critical infrastructure
1917,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1917,2022,Critical infrastructure
1917,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1916,2022,Critical infrastructure
1915,2023,Critical infrastructure
1914,2022,Critical infrastructure
1914,2022,Critical infrastructure
1914,2022,Critical infrastructure
1913,2022,Critical infrastructure
1912,2023,End user(s) / specially protected groups
1911,2022,Critical infrastructure
1911,2022,Critical infrastructure
1911,2022,Critical infrastructure
1911,2022,Critical infrastructure
1911,2022,Critical infrastructure
1911,2022,Critical infrastructure
1910,2023,State institutions / political system
1910,2023,Critical infrastructure
1910,2023,Education
1909,2022,State institutions / political system
1909,2022,Critical infrastructure
1909,2022,State institutions / political system
1907,2023,International / supranational organization
1907,2023,International / supranational organization
1906,2022,Critical infrastructure
1905,2021,State institutions / political system
1905,2021,State institutions / political system
1905,2021,State institutions / political system
1905,2021,State institutions / political system
1903,2023,Media
1902,2023,State institutions / political system
1901,2023,Critical infrastructure
1898,2023,State institutions / political system
1898,2023,State institutions / political system
1894,2023,Unknown
1894,2023,Unknown
1894,2023,Critical infrastructure
1893,2022,Critical infrastructure
1892,2023,Critical infrastructure
1890,2020,Social groups
1889,2023,Not available
1889,2023,Critical infrastructure
1889,2023,Critical infrastructure
1888,2023,Critical infrastructure
1887,2022,Critical infrastructure
1886,2022,Critical infrastructure
1885,2022,Critical infrastructure
1884,2022,State institutions / political system
1883,2023,Critical infrastructure
1883,2023,Critical infrastructure
1882,2022,Unknown
1881,2023,Critical infrastructure
1880,2022,Science
1880,2022,Science
1878,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1877,2022,State institutions / political system
1876,2022,Critical infrastructure
1871,2020,State institutions / political system
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1868,2023,Critical infrastructure
1867,2023,Critical infrastructure
1867,2023,Critical infrastructure
